Model,Dataset,Image,clDice,SkeletonF1_r2,SkeletonMethod,PredictionSkeletonPixels,GTSkeletonPixels,PredictionPath,GTPath
DCP_1024,CHASEDB1,Image_04L,0.8705925176501008,0.8344533490168639,skimage.morphology.skeletonize,9663,9745,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_04L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04L.png
DCP_1024,CHASEDB1,Image_04R,0.8397196159319487,0.8089046807902572,skimage.morphology.skeletonize,9320,10218,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_04R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04R.png
DCP_1024,CHASEDB1,Image_05L,0.8786825121187802,0.8337491221187,skimage.morphology.skeletonize,9891,10526,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05L.png
DCP_1024,CHASEDB1,Image_05R,0.8689556591505339,0.8747089637017382,skimage.morphology.skeletonize,10850,11895,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05R.png
DCP_1024,CHASEDB1,Image_06L,0.8339899356848364,0.8311457251432669,skimage.morphology.skeletonize,9234,10654,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06L.png
DCP_1024,CHASEDB1,Image_06R,0.8198828143054915,0.8259953941927153,skimage.morphology.skeletonize,10579,11663,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06R.png
DCP_1024,CHASEDB1,Image_07L,0.8407904066085923,0.8417166493469088,skimage.morphology.skeletonize,10777,12015,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07L.png
DCP_1024,CHASEDB1,Image_07R,0.824562578671182,0.8155029300003988,skimage.morphology.skeletonize,10271,11359,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_07R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07R.png
DCP_1024,CHASEDB1,Image_08L,0.8366262521894812,0.808400845157068,skimage.morphology.skeletonize,9263,10136,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_08L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08L.png
DCP_1024,CHASEDB1,Image_08R,0.810385731329959,0.8016811029675567,skimage.morphology.skeletonize,9012,9315,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_08R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08R.png
DCP_1024,CHASEDB1,Image_09L,0.8465836003936962,0.8165859780420637,skimage.morphology.skeletonize,7754,8144,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_09L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09L.png
DCP_1024,CHASEDB1,Image_09R,0.8424804094286673,0.8375565586522291,skimage.morphology.skeletonize,7713,8818,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_09R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09R.png
DCP_1024,CHASEDB1,Image_10L,0.805211600130199,0.8097588179975694,skimage.morphology.skeletonize,9897,11093,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_10L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10L.png
DCP_1024,CHASEDB1,Image_10R,0.7932312216487755,0.7997660044473048,skimage.morphology.skeletonize,10005,11672,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_10R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10R.png
DCP_1024,CHASEDB1,Image_11L,0.8622698902229164,0.8595154983829376,skimage.morphology.skeletonize,8215,9184,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_11L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11L.png
DCP_1024,CHASEDB1,Image_11R,0.8744814155599772,0.8558361135989258,skimage.morphology.skeletonize,7981,8463,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_11R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11R.png
DCP_1024,CHASEDB1,Image_12L,0.8248810586022555,0.7728148418502566,skimage.morphology.skeletonize,10163,11213,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_12L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12L.png
DCP_1024,CHASEDB1,Image_12R,0.8475169424770362,0.8375870012889338,skimage.morphology.skeletonize,11320,12071,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_12R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12R.png
DCP_1024,CHASEDB1,Image_13L,0.8402203436686319,0.8157087833393383,skimage.morphology.skeletonize,8656,9511,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_13L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13L.png
DCP_1024,CHASEDB1,Image_13R,0.8023716539548607,0.7713223988985054,skimage.morphology.skeletonize,9492,10389,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_13R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13R.png
DCP_1024,CHASEDB1,Image_14L,0.9021393730197551,0.8705164959347306,skimage.morphology.skeletonize,9732,9807,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_14L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14L.png
DCP_1024,CHASEDB1,Image_14R,0.8069871126717605,0.7692884019735376,skimage.morphology.skeletonize,8632,8139,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_14R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14R.png
DCP_1024,DualModal2019,DualModal2019_A1_L4,0.8241137260782396,0.8189916907488137,skimage.morphology.skeletonize,13916,12354,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_L4.png
DCP_1024,DualModal2019,DualModal2019_A1_R2,0.7997571254376257,0.8556519171531828,skimage.morphology.skeletonize,14827,14229,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A1_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_R2.png
DCP_1024,DualModal2019,DualModal2019_A2_R2,0.7959122033597058,0.836383337094353,skimage.morphology.skeletonize,13539,12806,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A2_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A2_R2.png
DCP_1024,DualModal2019,DualModal2019_A3_L1,0.8400192496558697,0.8447458011909647,skimage.morphology.skeletonize,14017,13630,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_L1.png
DCP_1024,DualModal2019,DualModal2019_A3_R1,0.7606961887015576,0.8353219036409916,skimage.morphology.skeletonize,13373,13764,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_R1.png
DCP_1024,DualModal2019,DualModal2019_A4_L3,0.8224719312364318,0.8747642306078638,skimage.morphology.skeletonize,12615,12119,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A4_L3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_L3.png
DCP_1024,DualModal2019,DualModal2019_A4_R2,0.8402361804076132,0.879514174349289,skimage.morphology.skeletonize,13131,12987,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_R2.png
DCP_1024,DualModal2019,DualModal2019_A5_R4,0.8270778939810003,0.8801609761593173,skimage.morphology.skeletonize,13088,12307,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A5_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A5_R4.png
DCP_1024,DualModal2019,DualModal2019_A6_L2,0.8110200800647642,0.845373646535374,skimage.morphology.skeletonize,12916,12129,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_L2.png
DCP_1024,DualModal2019,DualModal2019_A6_R3,0.7819528955734428,0.8414339888031919,skimage.morphology.skeletonize,14496,13144,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A6_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_R3.png
DCP_1024,DualModal2019,DualModal2019_A7_L1,0.7594627533941906,0.8386945599223917,skimage.morphology.skeletonize,12878,13755,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A7_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_L1.png
DCP_1024,DualModal2019,DualModal2019_A7_R1,0.7795936419582614,0.8424867294266676,skimage.morphology.skeletonize,12819,11807,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A7_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_R1.png
DCP_1024,DualModal2019,DualModal2019_C1_L4,0.8649097905914446,0.9049105744106233,skimage.morphology.skeletonize,14888,14563,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C1_L4.png
DCP_1024,DualModal2019,DualModal2019_C1_R4,0.8629594387026706,0.9115360662794644,skimage.morphology.skeletonize,15139,15668,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C1_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C1_R4.png
DCP_1024,DualModal2019,DualModal2019_C2_L4,0.8433894145685363,0.8683082013535324,skimage.morphology.skeletonize,13009,12507,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C2_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C2_L4.png
DCP_1024,DualModal2019,DualModal2019_C2_R3,0.8420893928714249,0.8892026922199976,skimage.morphology.skeletonize,15253,15211,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C2_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C2_R3.png
DCP_1024,DualModal2019,DualModal2019_C3_L1,0.8005578296981738,0.8584628064667607,skimage.morphology.skeletonize,13576,12710,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C3_L1.png
DCP_1024,DualModal2019,DualModal2019_C3_R1,0.843941504127997,0.8753743750695017,skimage.morphology.skeletonize,13427,12896,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C3_R1.png
DCP_1024,DualModal2019,DualModal2019_C4_L2,0.7604072381422752,0.7705896770082519,skimage.morphology.skeletonize,11820,11738,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C4_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C4_L2.png
DCP_1024,DualModal2019,DualModal2019_C4_R2,0.7583648027214773,0.7559106743782352,skimage.morphology.skeletonize,12583,11991,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C4_R2.png
DCP_1024,DualModal2019,DualModal2019_C5_L1,0.8515716396902991,0.8805843269410001,skimage.morphology.skeletonize,14947,15245,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C5_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C5_L1.png
DCP_1024,DualModal2019,DualModal2019_C5_R1,0.8363898296616599,0.8816536274298893,skimage.morphology.skeletonize,15445,14705,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C5_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C5_R1.png
DCP_1024,DualModal2019,DualModal2019_C6_L2,0.8546234008956197,0.8668766722497444,skimage.morphology.skeletonize,12692,12986,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C6_L2.png
DCP_1024,DualModal2019,DualModal2019_C6_R2,0.8669011014621504,0.8806736109251825,skimage.morphology.skeletonize,13634,13255,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C6_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C6_R2.png
DCP_1024,DualModal2019,DualModal2019_C7_L4,0.8441006461838104,0.8962374331991335,skimage.morphology.skeletonize,15150,15635,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C7_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C7_L4.png
DCP_1024,DualModal2019,DualModal2019_C7_R3,0.8405867213650141,0.883595497367188,skimage.morphology.skeletonize,15191,15490,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C7_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C7_R3.png
DCP_1024,DualModal2019,DualModal2019_C8_L4,0.8327837560950081,0.8605324981749259,skimage.morphology.skeletonize,15343,14976,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C8_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C8_L4.png
DCP_1024,DualModal2019,DualModal2019_C8_R2,0.8367181608686811,0.8759452046447397,skimage.morphology.skeletonize,16523,16073,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C8_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C8_R2.png
DCP_1024,DualModal2019,DualModal2019_C9_L4,0.867907502474706,0.8712258615821884,skimage.morphology.skeletonize,13564,12465,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C9_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C9_L4.png
DCP_1024,DualModal2019,DualModal2019_C9_R5,0.8741523885619119,0.8812805026139238,skimage.morphology.skeletonize,14361,13906,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C9_R5.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C9_R5.png
DCP_1024,HRF,01_dr,0.6693639153318949,0.4354162328194022,skimage.morphology.skeletonize,43308,53102,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\01_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_dr.tif
DCP_1024,HRF,01_g,0.7191631568765384,0.46984626914549305,skimage.morphology.skeletonize,49418,71323,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\01_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_g.tif
DCP_1024,HRF,01_h,0.7726904785380961,0.5810566372349314,skimage.morphology.skeletonize,50711,75057,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\01_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_h.tif
DCP_1024,HRF,02_dr,0.719810171864455,0.4709343983074195,skimage.morphology.skeletonize,45546,64021,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\02_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_dr.tif
DCP_1024,HRF,02_g,0.7240651116337469,0.5025146892779142,skimage.morphology.skeletonize,49267,76330,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\02_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_g.tif
DCP_1024,HRF,02_h,0.8420521483022017,0.6000716087004547,skimage.morphology.skeletonize,52825,67604,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\HRF\pred_masks\02_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_h.tif
